checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:41 +0000] "POST /api/orders/ae53b61b-6916-4159-9851-953aefaba7bb/payments HTTP/1.1" 500 168 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/598069c9-471e-4156-a446-23ed00bfcffb/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/c55f3254-f05b-4b22-9862-42a49dbdceab/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/087881e2-0cdc-4e72-be32-ad503bbbbd9a/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/3e71d762-612e-4edc-b008-daede8099f88/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/cceb1476-05c3-4dd8-b1d5-afdd43a053de/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/12712095-bd43-478a-85bb-b0db0d468b5c/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/bac2771a-8ed6-4aec-8049-f9726d9d872c/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/77248b1c-d566-4895-9c33-ab3c8400210d/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:48 +0000] "POST /api/orders/a9a79bac-14f0-4687-a59a-61cf0e4310e3/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/61e06b82-c29b-47e7-9b16-328b9d279ed7/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/7a2f88cf-c8e0-481a-8c88-dd750f5c55f5/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/137577eb-2347-436b-9d05-232d071d3e30/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/0716fb58-0d1b-4381-b8e1-ab10615eddf6/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/e3cdf304-57b1-41a2-a6dd-344a826836b2/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/188b71bb-7d9d-4e70-b79f-e999c4fc30d6/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
payment-1         | 	at org.hibernate.engine.jdbc.connections.internal.DatasourceConnectionProviderImpl.getConnection(DatasourceConnectionProviderImpl.java:126) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.internal.NonContextualJdbcConnectionAccess.obtainConnection(NonContextualJdbcConnectionAccess.java:46) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.acquireConnectionIfNeeded(LogicalConnectionManagedImpl.java:126) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getPhysicalConnection(LogicalConnectionManagedImpl.java:156) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getConnectionForTransactionManagement(LogicalConnectionManagedImpl.java:286) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/7d5b89c6-b83e-4726-bf90-82131a078278/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/1dd3770f-7ede-4e03-ac4c-cca6fe1774e8/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:49 +0000] "POST /api/orders/3f76c1fd-f20d-4815-ba01-a650853cc927/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/b1ff28d0-29d4-4f46-9509-d360dff775b8/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/98684ae2-93f4-43b0-b646-6b2183744798/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/bb1926cc-bb2c-44a4-ade4-f9a4d8d1f4f4/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/e1e165a9-ca24-4f3b-a2bd-0b223f33b830/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/1a0a929b-8b98-42bb-afa2-fbad8a2d78a4/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/6c0d846f-65d8-4a2b-b47c-651340c84c81/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/0b019b1a-54e0-407d-88c0-e134824493a5/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/5ce117aa-0451-4f98-9891-effd769cd011/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/ba0ce90d-3c29-4665-894d-7d78c5f64ef4/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/e5f9aaa1-2a99-4495-90ae-0bb416b869ce/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:50 +0000] "POST /api/orders/57c4a888-d234-4586-ba6f-e91ea7bb1c73/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/eae9b3c4-1ad2-4dff-8259-24557303b76d/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/aafcc653-3d5f-4d7f-97c4-d6e927bea252/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/0e9602e0-f51d-48fe-ab72-4c0d0c0796c9/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/496298a3-3ea2-4ff8-ae13-fa2e11bfe45a/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/eea47023-3917-44b7-a400-5b9d18603cd7/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/57852e67-f00a-49c8-b9bb-c3710d62765b/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/39d8baf2-20b0-4744-aea1-1eac803bb3fb/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/ed52229d-f92a-4be6-ac86-6e740f25bf83/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/90f36e56-86df-467c-b2f6-5eb48b0de9a4/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:51 +0000] "POST /api/orders/7ce5d51f-f045-445d-9cbb-db42a9604287/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/4d096029-c7ad-4877-8e90-64489137bf9c/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/653b704a-fe6c-4dea-b05c-6308f6e1599b/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/88b6d08e-ba54-4cb4-b7f2-1c172a3b1b37/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/fb183da2-8d4f-4ea3-acbc-633f924c4790/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/5236f6c5-f31b-47c2-a2ac-397e342468ec/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/a4b0220e-77a0-4cdb-b755-28b2a1209f5b/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/31f495cd-e1b3-43d4-a10a-2e4307ad29d2/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/748359be-3fb6-457f-aa6b-ac74ee344156/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/3aecf46d-9fae-46db-a2a1-00ac18e2ca08/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:52 +0000] "POST /api/orders/c3fb70fc-3b2f-4589-91b0-9e89cb983445/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/6ff33ddc-de0d-42d6-8571-6078ef6f37b3/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/891a998f-4329-4d19-8435-e4c13311aa8f/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/02effa81-fd97-4ab9-a3b2-2669fb58331f/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/1a56914d-491c-43bf-a9d7-fc3d8d2e9436/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/cd00bb2c-8309-4034-ae33-2ce823ea732d/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/775cbe88-466f-42b5-8da1-7ce882c622fd/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/7357e926-820c-424d-aaa6-82e1289fd1d9/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
payment-1         | 	at org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.begin(LogicalConnectionManagedImpl.java:294) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl$TransactionDriverControlImpl.begin(JdbcResourceLocalTransactionCoordinatorImpl.java:232) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.hibernate.engine.transaction.internal.TransactionImpl.begin(TransactionImpl.java:83) ~[hibernate-core-6.6.53.Final.jar!/:6.6.53.Final]
payment-1         | 	at org.springframework.orm.jpa.vendor.HibernateJpaDialect.beginTransaction(HibernateJpaDialect.java:176) ~[spring-orm-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.orm.jpa.JpaTransactionManager.doBegin(JpaTransactionManager.java:421) ~[spring-orm-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.transaction.support.AbstractPlatformTransactionManager.startTransaction(AbstractPlatformTransactionManager.java:532) ~[spring-tx-6.2.19.jar!/:6.2.19]
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/d8fef6af-de12-4392-b3ee-d79721982f0d/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/b0ffa26b-d75b-4d8d-8525-c7507e0d3833/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:53 +0000] "POST /api/orders/3b66c149-2dcc-48a5-bde5-12f2e1ee01ff/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/4fd2056d-8573-4401-8590-13adfd06683f/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/5b152f67-1d62-4db9-a494-2cfc0955f8fa/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/1a1aac60-94b2-4731-945b-c7f511828c05/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/9329a968-8713-461c-95ad-b00cc37c2195/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/c410e594-5581-4dfc-861a-62fb0586a8f1/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/5ca21c76-cd53-41ab-9baf-b834edf84f6e/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
postgres-1        | 2026-09-11 14:48:12.877 UTC [27] LOG:  checkpoint starting: time
postgres-1        | 2026-09-11 14:48:24.027 UTC [27] LOG:  checkpoint complete: wrote 113 buffers (0.7%); 0 WAL file(s) added, 0 removed, 0 recycled; write=11.127 s, sync=0.015 s, total=11.151 s; sync files=50, longest=0.003 s, average=0.001 s; distance=1068 kB, estimate=1068 kB; lsn=0/4948DE8, redo lsn=0/4910C68
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/2e0f34e0-cb8b-4f7e-811b-1fdb7fa60293/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
payment-1         | 	at org.springframework.transaction.support.AbstractPlatformTransactionManager.getTransaction(AbstractPlatformTransactionManager.java:405) ~[spring-tx-6.2.19.jar!/:6.2.19]
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/aacd027b-237d-4aeb-890b-966a39242d4a/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/6b03c583-2025-4f10-865e-84bfdb23b48b/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
payment-1         | 	at org.springframework.transaction.interceptor.TransactionAspectSupport.createTransactionIfNecessary(TransactionAspectSupport.java:639) ~[spring-tx-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:374) ~[spring-tx-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:119) ~[spring-tx-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184) ~[spring-aop-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:728) ~[spring-aop-6.2.19.jar!/:6.2.19]
payment-1         | 	at com.limitedgoods.payments.PaymentService$$SpringCGLIB$$0.start(<generated>) ~[!/:0.1.0]
payment-1         | 	at com.limitedgoods.payments.PaymentController.start(PaymentController.java:19) ~[!/:0.1.0]
payment-1         | 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[na:na]
payment-1         | 	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[na:na]
payment-1         | 	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258) ~[spring-web-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:191) ~[spring-web-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:991) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:896) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590) ~[tomcat-embed-core-10.1.55.jar!/:na]
payment-1         | 	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885) ~[spring-webmvc-6.2.19.jar!/:6.2.19]
payment-1         | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658) ~[tomcat-embed-core-10.1.55.jar!/:na]
payment-1         | 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-10.1.55.jar!/:na]
payment-1         | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138) ~[tomcat-embed-core-10.1.55.jar!/:na]
payment-1         | 	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51) ~[tomcat-embed-websocket-10.1.55.jar!/:na]
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/1780f91c-6d39-4a71-888d-a25fd32c6dd9/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
payment-1         | 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:162) ~[tomcat-embed-core-10.1.55.jar!/:na]
payment-1         | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:138) ~[tomcat-embed-core-10.1.55.jar!/:na]
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:54 +0000] "POST /api/orders/c485bae6-663b-4979-a55b-dd7cd72b2c70/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/796ad86f-a16f-4218-b0ac-a1678bef4e92/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/2936bb73-544e-4714-9530-a9905d8db085/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/0b6bb810-b29d-4d51-9aa4-b96d4672059a/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/33ab627d-3b85-4c49-b0ce-26d9747fd4fc/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/ad8afc0e-e10a-41ba-a0c4-dd60ccc22a93/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/318416c8-c495-4d23-9a46-644939dae90a/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/0718710d-b240-444d-9de7-95682133fd28/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/75ec7a51-b548-4fd9-bf46-57c4e08f6892/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/d2760405-662b-4596-8b19-a9cf5142f3a2/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:55 +0000] "POST /api/orders/83a096cb-b0b2-49e7-989e-345bc60a3682/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/f59cb732-e8b3-4757-9528-b0ef895519a3/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/61914617-e52a-428d-a61f-c354d076afb2/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/fe103499-8b34-4828-9562-e5f3fed6e56d/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/91ce575d-4ff8-42d0-91df-cb60cf9fd108/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/194117ed-80a3-4b12-8aec-d70f6eeb105e/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/119e29a7-8328-49c6-8f04-a4b41389f813/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
checkout-nginx-1  | 172.20.0.13 - - [11/Sep/2026:14:47:56 +0000] "POST /api/orders/cde4d39f-2cd3-4d9e-9d00-15df7ee1ff36/payments HTTP/1.1" 202 96 "-" "k6/0.54.0 (https://k6.io/)"
